events/idEvent,events/idSoccerXML,events/idAPIfootball,events/strEvent,events/strEventAlternate,events/strFilename,events/strSport,events/idLeague,events/strLeague,events/strSeason,events/strDescriptionEN,events/strHomeTeam,events/strAwayTeam,events/intHomeScore,events/intRound,events/intAwayScore,events/intSpectators,events/strOfficial,events/strTimestamp,events/dateEvent,events/dateEventLocal,events/strTime,events/strTimeLocal,events/strTVStation,events/idHomeTeam,events/idAwayTeam,events/intScore,events/intScoreVotes,events/strResult,events/strVenue,events/strCountry,events/strCity,events/strPoster,events/strSquare,events/strFanart,events/strThumb,events/strBanner,events/strMap,events/strTweet1,events/strTweet2,events/strTweet3,events/strVideo,events/strStatus,events/strPostponed,events/strLocked
508818,364340,,Chelsea vs Man United,Man United @ Chelsea,English Premier League 2016-10-22 Chelsea vs Manchester United,Soccer,4328,English Premier League,2016-2017,,Chelsea,Manchester United,4,9,0,0,,,2016-10-23,,15:00:00+00:00,,,133610,133612,,,,,,,,,,,,,,,,,,no,unlocked
508821,364343,,Man United vs Burnley,Burnley @ Man United,English Premier League 2016-10-29 Manchester United vs Burnley,Soccer,4328,English Premier League,2016-2017,,Manchester United,Burnley,0,10,0,0,,,2016-10-29,,14:00:00+00:00,,,133612,133623,,,,,,,,,,,,,,,,,,no,unlocked
508822,364344,,West Brom vs Man City,Man City @ West Brom,English Premier League 2016-10-29 West Brom vs Manchester City,Soccer,4328,English Premier League,2016-2017,,West Brom,Manchester City,0,10,4,0,,,2016-10-29,,14:00:00+00:00,,,133611,133613,,,,,,,,,,,,,,,,,,no,unlocked
508823,364345,,Middlesbrough vs Bournemouth,Bournemouth @ Middlesbrough,English Premier League 2016-10-29 Middlesbrough vs Bournemouth,Soccer,4328,English Premier League,2016-2017,,Middlesbrough,Bournemouth,2,10,0,0,,,2016-10-29,,14:00:00+00:00,,,133628,134301,,,,,,,,,,,,,,,,,,no,unlocked
508826,364348,,Sunderland vs Arsenal,Arsenal @ Sunderland,English Premier League 2016-10-29 Sunderland vs Arsenal,Soccer,4328,English Premier League,2016-2017,,Sunderland,Arsenal,1,10,4,0,,,2016-10-29,,11:30:00+00:00,,,133603,133604,,,,,,,,,,,,,,,,,,no,unlocked
508827,364349,,Crystal Palace vs Liverpool,Liverpool @ Crystal Palace,English Premier League 2016-10-29 Crystal Palace vs Liverpool,Soccer,4328,English Premier League,2016-2017,,Crystal Palace,Liverpool,2,10,4,0,,,2016-10-29,,16:30:00+00:00,,,133632,133602,,,,,,,,,,,,,,,,,,no,unlocked
508828,364350,,Tottenham vs Leicester,Leicester @ Tottenham,English Premier League 2016-10-29 Tottenham vs Leicester,Soccer,4328,English Premier League,2016-2017,,Tottenham,Leicester,1,10,1,0,,,2016-10-29,,14:00:00+00:00,,,133616,133626,,,,,,,,,,,,,,,,,,no,unlocked
508830,364352,,Watford vs Hull,Hull @ Watford,English Premier League 2016-10-29 Watford vs Hull,Soccer,4328,English Premier League,2016-2017,,Watford,Hull,1,10,0,0,,,2016-10-29,,14:00:00+00:00,,,133624,133617,,,,,,,,,,,,,,,,,,no,unlocked
508824,364346,,Southampton vs Chelsea,Chelsea @ Southampton,English Premier League 2016-10-29 Southampton vs Chelsea,Soccer,4328,English Premier League,2016-2017,,Southampton,Chelsea,0,10,2,0,,,2016-10-30,,16:00:00+00:00,,,134778,133610,,,,,,,,,,,,,,,,,,no,unlocked
508829,364351,,Everton vs West Ham,West Ham @ Everton,English Premier League 2016-10-29 Everton vs West Ham,Soccer,4328,English Premier League,2016-2017,,Everton,West Ham,2,10,0,0,,,2016-10-30,,13:30:00+00:00,,,133615,133636,,,,,,,,,,,,,,,,,,no,unlocked
508825,364347,,Stoke vs Swansea,Swansea @ Stoke,English Premier League 2016-10-29 Stoke vs Swansea,Soccer,4328,English Premier League,2016-2017,,Stoke,Swansea,3,10,1,0,,,2016-10-31,,20:00:00+00:00,,,133609,133614,,,,,,,,,,,,,,,,,,no,unlocked
508834,364356,,Man City vs Middlesbrough,Middlesbrough @ Man City,English Premier League 2016-11-05 Manchester City vs Middlesbrough,Soccer,4328,English Premier League,2016-2017,,Manchester City,Middlesbrough,1,11,1,0,,,2016-11-05,,15:00:00+00:00,,,133613,133628,,,,,,,,,,,,,,,,,,no,unlocked
508835,364357,,Bournemouth vs Sunderland,Sunderland @ Bournemouth,English Premier League 2016-11-05 Bournemouth vs Sunderland,Soccer,4328,English Premier League,2016-2017,,Bournemouth,Sunderland,1,11,2,0,,,2016-11-05,,15:00:00+00:00,,,134301,133603,,,,,,,,,,,,,,,,,,no,unlocked
508837,364359,,Burnley vs Crystal Palace,Crystal Palace @ Burnley,English Premier League 2016-11-05 Burnley vs Crystal Palace,Soccer,4328,English Premier League,2016-2017,,Burnley,Crystal Palace,3,11,2,0,,,2016-11-05,,15:00:00+00:00,,,133623,133632,,,,,,,,,,,,,,,,,,no,unlocked
508838,364360,,West Ham vs Stoke,Stoke @ West Ham,English Premier League 2016-11-05 West Ham vs Stoke,Soccer,4328,English Premier League,2016-2017,,West Ham,Stoke,1,11,1,0,,,2016-11-05,,15:00:00+00:00,,,133636,133609,,,,,,,,,,,,,,,,,,no,unlocked
508839,364361,,Chelsea vs Everton,Everton @ Chelsea,English Premier League 2016-11-05 Chelsea vs Everton,Soccer,4328,English Premier League,2016-2017,,Chelsea,Everton,5,11,0,0,,,2016-11-05,,17:30:00+00:00,,,133610,133615,,,,,,,,,,,,,,,,,,no,unlocked
508831,364353,,Leicester vs West Brom,West Brom @ Leicester,English Premier League 2016-11-05 Leicester vs West Brom,Soccer,4328,English Premier League,2016-2017,,Leicester,West Brom,1,11,2,0,,,2016-11-06,,16:30:00+00:00,,,133626,133611,,,,,,,,,,,,,,,,,,no,unlocked
508832,364354,,Liverpool vs Watford,Watford @ Liverpool,English Premier League 2016-11-05 Liverpool vs Watford,Soccer,4328,English Premier League,2016-2017,,Liverpool,Watford,6,11,1,0,,,2016-11-06,,14:15:00+00:00,,,133602,133624,,,,,,,,,,,,,,,,,,no,unlocked
508833,364355,,Arsenal vs Tottenham,Tottenham @ Arsenal,English Premier League 2016-11-05 Arsenal vs Tottenham,Soccer,4328,English Premier League,2016-2017,,Arsenal,Tottenham,1,11,1,0,,,2016-11-06,,12:00:00+00:00,,,133604,133616,,,,,,,,,,,,,,,,,,no,unlocked
508836,364358,,Swansea vs Man United,Man United @ Swansea,English Premier League 2016-11-05 Swansea vs Manchester United,Soccer,4328,English Premier League,2016-2017,,Swansea,Manchester United,1,11,3,0,,,2016-11-06,,15:00:00+00:00,,,133614,133612,,,,,,,,,,,,,,,,,,no,unlocked
508840,364362,,Hull vs Southampton,Southampton @ Hull,English Premier League 2016-11-05 Hull vs Southampton,Soccer,4328,English Premier League,2016-2017,,Hull,Southampton,2,11,1,0,,,2016-11-06,,14:15:00+00:00,,,133617,134778,,,,,,,,,,,,,,,,,,no,unlocked
508841,364363,,Watford vs Leicester,Leicester @ Watford,English Premier League 2016-11-19 Watford vs Leicester,Soccer,4328,English Premier League,2016-2017,,Watford,Leicester,2,12,1,0,,,2016-11-19,,15:00:00+00:00,,,133624,133626,,,,,,,,,,,,,,,,,,no,unlocked
508842,364364,,Man United vs Arsenal,Arsenal @ Man United,English Premier League 2016-11-19 Manchester United vs Arsenal,Soccer,4328,English Premier League,2016-2017,,Manchester United,Arsenal,1,12,1,0,,,2016-11-19,,12:30:00+00:00,,,133612,133604,,,,,,,,,,,,,,,,,,no,unlocked
508845,364367,,Southampton vs Liverpool,Liverpool @ Southampton,English Premier League 2016-11-19 Southampton vs Liverpool,Soccer,4328,English Premier League,2016-2017,,Southampton,Liverpool,0,12,0,0,,,2016-11-19,,15:00:00+00:00,,,134778,133602,,,,,,,,,,,,,,,,,,no,unlocked
508846,364368,,Stoke vs Bournemouth,Bournemouth @ Stoke,English Premier League 2016-11-19 Stoke vs Bournemouth,Soccer,4328,English Premier League,2016-2017,,Stoke,Bournemouth,0,12,1,0,,,2016-11-19,,15:00:00+00:00,,,133609,134301,,,,,,,,,,,,,,,,,,no,unlocked
508847,364369,,Sunderland vs Hull,Hull @ Sunderland,English Premier League 2016-11-19 Sunderland vs Hull,Soccer,4328,English Premier League,2016-2017,,Sunderland,Hull,3,12,0,0,,,2016-11-19,,15:00:00+00:00,,,133603,133617,,,,,,,,,,,,,,,,,,no,unlocked
508848,364370,,Crystal Palace vs Man City,Man City @ Crystal Palace,English Premier League 2016-11-19 Crystal Palace vs Manchester City,Soccer,4328,English Premier League,2016-2017,,Crystal Palace,Manchester City,1,12,2,0,,,2016-11-19,,15:00:00+00:00,,,133632,133613,,,,,,,,,,,,,,,,,,no,unlocked
508849,364371,,Tottenham vs West Ham,West Ham @ Tottenham,English Premier League 2016-11-19 Tottenham vs West Ham,Soccer,4328,English Premier League,2016-2017,,Tottenham,West Ham,3,12,2,0,,,2016-11-19,,17:30:00+00:00,,,133616,133636,,,,,,,,,,,,,,,,,,no,unlocked
508850,364372,,Everton vs Swansea,Swansea @ Everton,English Premier League 2016-11-19 Everton vs Swansea,Soccer,4328,English Premier League,2016-2017,,Everton,Swansea,1,12,1,0,,,2016-11-19,,15:00:00+00:00,,,133615,133614,,,,,,,,,,,,,,,,,,no,unlocked
508844,364366,,Middlesbrough vs Chelsea,Chelsea @ Middlesbrough,English Premier League 2016-11-19 Middlesbrough vs Chelsea,Soccer,4328,English Premier League,2016-2017,,Middlesbrough,Chelsea,0,12,1,0,,,2016-11-20,,16:00:00+00:00,,,133628,133610,,,,,,,,,,,,,,,,,,no,unlocked
508843,364365,,West Brom vs Burnley,Burnley @ West Brom,English Premier League 2016-11-19 West Brom vs Burnley,Soccer,4328,English Premier League,2016-2017,,West Brom,Burnley,4,12,0,0,,,2016-11-21,,20:00:00+00:00,,,133611,133623,,,,,,,,,,,,,,,,,,no,unlocked
508851,364373,,Leicester vs Middlesbrough,Middlesbrough @ Leicester,English Premier League 2016-11-26 Leicester vs Middlesbrough,Soccer,4328,English Premier League,2016-2017,,Leicester,Middlesbrough,2,13,2,0,,,2016-11-26,,15:00:00+00:00,,,133626,133628,,,,,,,,,,,,,,,,,,no,unlocked
508852,364374,,Liverpool vs Sunderland,Sunderland @ Liverpool,English Premier League 2016-11-26 Liverpool vs Sunderland,Soccer,4328,English Premier League,2016-2017,,Liverpool,Sunderland,2,13,0,0,,,2016-11-26,,15:00:00+00:00,,,133602,133603,,,,,,,,,,,,,,,,,,no,unlocked
508856,364378,,Burnley vs Man City,Man City @ Burnley,English Premier League 2016-11-26 Burnley vs Manchester City,Soccer,4328,English Premier League,2016-2017,,Burnley,Manchester City,1,13,2,0,,,2016-11-26,,12:30:00+00:00,,,133623,133613,,,,,,,,,,,,,,,,,,no,unlocked
508857,364379,,Swansea vs Crystal Palace,Crystal Palace @ Swansea,English Premier League 2016-11-26 Swansea vs Crystal Palace,Soccer,4328,English Premier League,2016-2017,,Swansea,Crystal Palace,5,13,4,0,,,2016-11-26,,15:00:00+00:00,,,133614,133632,,,,,,,,,,,,,,,,,,no,unlocked
508858,364380,,Chelsea vs Tottenham,Tottenham @ Chelsea,English Premier League 2016-11-26 Chelsea vs Tottenham,Soccer,4328,English Premier League,2016-2017,,Chelsea,Tottenham,2,13,1,0,,,2016-11-26,,17:30:00+00:00,,,133610,133616,,,,,,,,,,,,,,,,,,no,unlocked
508860,364382,,Hull vs West Brom,West Brom @ Hull,English Premier League 2016-11-26 Hull vs West Brom,Soccer,4328,English Premier League,2016-2017,,Hull,West Brom,1,13,1,0,,,2016-11-26,,15:00:00+00:00,,,133617,133611,,,,,,,,,,,,,,,,,,no,unlocked
508853,364375,,Man United vs West Ham,West Ham @ Man United,English Premier League 2016-11-26 Manchester United vs West Ham,Soccer,4328,English Premier League,2016-2017,,Manchester United,West Ham,1,13,1,0,,,2016-11-27,,16:30:00+00:00,,,133612,133636,,,,,,,,,,,,,,,,,,no,unlocked
508854,364376,,Arsenal vs Bournemouth,Bournemouth @ Arsenal,English Premier League 2016-11-26 Arsenal vs Bournemouth,Soccer,4328,English Premier League,2016-2017,,Arsenal,Bournemouth,3,13,1,0,,,2016-11-27,,14:15:00+00:00,,,133604,134301,,,,,,,,,,,,,,,,,,no,unlocked
508855,364377,,Southampton vs Everton,Everton @ Southampton,English Premier League 2016-11-26 Southampton vs Everton,Soccer,4328,English Premier League,2016-2017,,Southampton,Everton,1,13,0,0,,,2016-11-27,,16:30:00+00:00,,,134778,133615,,,,,,,,,,,,,,,,,,no,unlocked
508859,364381,,Watford vs Stoke,Stoke @ Watford,English Premier League 2016-11-26 Watford vs Stoke,Soccer,4328,English Premier League,2016-2017,,Watford,Stoke,0,13,1,0,,,2016-11-27,,12:00:00+00:00,,,133624,133609,,,,,,,,,,,,,,,,,,no,unlocked
508861,364383,,Tottenham vs Swansea,Swansea @ Tottenham,English Premier League 2016-12-03 Tottenham vs Swansea,Soccer,4328,English Premier League,2016-2017,,Tottenham,Swansea,5,14,0,0,,,2016-12-03,,15:00:00+00:00,,,133616,133614,,,,,,,,,,,,,,,,,,no,unlocked
508862,364384,,Crystal Palace vs Southampton,Southampton @ Crystal Palace,English Premier League 2016-12-03 Crystal Palace vs Southampton,Soccer,4328,English Premier League,2016-2017,,Crystal Palace,Southampton,3,14,0,0,,,2016-12-03,,15:00:00+00:00,,,133632,134778,,,,,,,,,,,,,,,,,,no,unlocked
508863,364385,,West Brom vs Watford,Watford @ West Brom,English Premier League 2016-12-03 West Brom vs Watford,Soccer,4328,English Premier League,2016-2017,,West Brom,Watford,3,14,1,0,,,2016-12-03,,15:00:00+00:00,,,133611,133624,,,,,,,,,,,,,,,,,,no,unlocked
508865,364387,,West Ham vs Arsenal,Arsenal @ West Ham,English Premier League 2016-12-03 West Ham vs Arsenal,Soccer,4328,English Premier League,2016-2017,,West Ham,Arsenal,1,14,5,0,,,2016-12-03,,17:30:00+00:00,,,133636,133604,,,,,,,,,,,,,,,,,,no,unlocked
508866,364388,,Man City vs Chelsea,Chelsea @ Man City,English Premier League 2016-12-03 Manchester City vs Chelsea,Soccer,4328,English Premier League,2016-2017,,Manchester City,Chelsea,1,14,3,0,,,2016-12-03,,12:30:00+00:00,,,133613,133610,,,,,,,,,,,,,,,,,,no,unlocked
508868,364390,,Stoke vs Burnley,Burnley @ Stoke,English Premier League 2016-12-03 Stoke vs Burnley,Soccer,4328,English Premier League,2016-2017,,Stoke,Burnley,2,14,0,0,,,2016-12-03,,15:00:00+00:00,,,133609,133623,,,,,,,,,,,,,,,,,,no,unlocked
508869,364391,,Sunderland vs Leicester,Leicester @ Sunderland,English Premier League 2016-12-03 Sunderland vs Leicester,Soccer,4328,English Premier League,2016-2017,,Sunderland,Leicester,2,14,1,0,,,2016-12-03,,15:00:00+00:00,,,133603,133626,,,,,,,,,,,,,,,,,,no,unlocked
508864,364386,,Everton vs Man United,Man United @ Everton,English Premier League 2016-12-03 Everton vs Manchester United,Soccer,4328,English Premier League,2016-2017,,Everton,Manchester United,1,14,1,0,,,2016-12-04,,16:00:00+00:00,,,133615,133612,,,,,,,,,,,,,,,,,,no,unlocked
508870,364392,,Bournemouth vs Liverpool,Liverpool @ Bournemouth,English Premier League 2016-12-03 Bournemouth vs Liverpool,Soccer,4328,English Premier League,2016-2017,,Bournemouth,Liverpool,4,14,3,0,,,2016-12-04,,13:30:00+00:00,,,134301,133602,,,,,,,,,,,,,,,,,,no,unlocked
508867,364389,,Middlesbrough vs Hull,Hull @ Middlesbrough,English Premier League 2016-12-03 Middlesbrough vs Hull,Soccer,4328,English Premier League,2016-2017,,Middlesbrough,Hull,1,14,0,0,,,2016-12-05,,20:00:00+00:00,,,133628,133617,,,,,,,,,,,,,,,,,,no,unlocked
508871,364393,,Hull vs Crystal Palace,Crystal Palace @ Hull,English Premier League 2016-12-10 Hull vs Crystal Palace,Soccer,4328,English Premier League,2016-2017,,Hull,Crystal Palace,3,15,3,0,,,2016-12-10,,15:00:00+00:00,,,133617,133632,,,,,,,,,,,,,,,,,,no,unlocked
508872,364394,,Leicester vs Man City,Man City @ Leicester,English Premier League 2016-12-10 Leicester vs Manchester City,Soccer,4328,English Premier League,2016-2017,,Leicester,Manchester City,4,15,2,0,,,2016-12-10,,17:30:00+00:00,,,133626,133613,,,,,,,,,,,,,,,,,,no,unlocked
508874,364396,,Arsenal vs Stoke,Stoke @ Arsenal,English Premier League 2016-12-10 Arsenal vs Stoke,Soccer,4328,English Premier League,2016-2017,,Arsenal,Stoke,3,15,1,0,,,2016-12-10,,15:00:00+00:00,,,133604,133609,,,,,,,,,,,,,,,,,,no,unlocked
508875,364397,,Burnley vs Bournemouth,Bournemouth @ Burnley,English Premier League 2016-12-10 Burnley vs Bournemouth,Soccer,4328,English Premier League,2016-2017,,Burnley,Bournemouth,3,15,2,0,,,2016-12-10,,15:00:00+00:00,,,133623,134301,,,,,,,,,,,,,,,,,,no,unlocked
508876,364398,,Swansea vs Sunderland,Sunderland @ Swansea,English Premier League 2016-12-10 Swansea vs Sunderland,Soccer,4328,English Premier League,2016-2017,,Swansea,Sunderland,3,15,0,0,,,2016-12-10,,15:00:00+00:00,,,133614,133603,,,,,,,,,,,,,,,,,,no,unlocked
508878,364400,,Watford vs Everton,Everton @ Watford,English Premier League 2016-12-10 Watford vs Everton,Soccer,4328,English Premier League,2016-2017,,Watford,Everton,3,15,2,0,,,2016-12-10,,12:30:00+00:00,,,133624,133615,,,,,,,,,,,,,,,,,,no,unlocked
508873,364395,,Liverpool vs West Ham,West Ham @ Liverpool,English Premier League 2016-12-10 Liverpool vs West Ham,Soccer,4328,English Premier League,2016-2017,,Liverpool,West Ham,2,15,2,0,,,2016-12-11,,16:30:00+00:00,,,133602,133636,,,,,,,,,,,,,,,,,,no,unlocked
508877,364399,,Chelsea vs West Brom,West Brom @ Chelsea,English Premier League 2016-12-10 Chelsea vs West Brom,Soccer,4328,English Premier League,2016-2017,,Chelsea,West Brom,1,15,0,0,,,2016-12-11,,12:00:00+00:00,,,133610,133611,,,,,,,,,,,,,,,,,,no,unlocked
508879,364401,,Man United vs Tottenham,Tottenham @ Man United,English Premier League 2016-12-11 Manchester United vs Tottenham,Soccer,4328,English Premier League,2016-2017,,Manchester United,Tottenham,1,15,0,0,,,2016-12-11,,14:15:00+00:00,,,133612,133616,,,,,,,,,,,,,,,,,,no,unlocked
508880,364402,,Southampton vs Middlesbrough,Middlesbrough @ Southampton,English Premier League 2016-12-11 Southampton vs Middlesbrough,Soccer,4328,English Premier League,2016-2017,,Southampton,Middlesbrough,1,15,0,0,,,2016-12-11,,14:15:00+00:00,,,134778,133628,,,,,,,,,,,,,,,,,,no,unlocked
508881,364403,,Bournemouth vs Leicester,Leicester @ Bournemouth,English Premier League 2016-12-13 Bournemouth vs Leicester,Soccer,4328,English Premier League,2016-2017,,Bournemouth,Leicester,1,16,0,0,,,2016-12-13,,19:45:00+00:00,,,134301,133626,,,,,,,,,,,,,,,,,,no,unlocked
508885,364407,,Everton vs Arsenal,Arsenal @ Everton,English Premier League 2016-12-14 Everton vs Arsenal,Soccer,4328,English Premier League,2016-2017,,Everton,Arsenal,2,16,1,0,,,2016-12-13,,19:45:00+00:00,,,133615,133604,,,,,,,,,,,,,,,,,,no,unlocked
508882,364404,,Sunderland vs Chelsea,Chelsea @ Sunderland,English Premier League 2016-12-13 Sunderland vs Chelsea,Soccer,4328,English Premier League,2016-2017,,Sunderland,Chelsea,0,16,1,0,,,2016-12-14,,19:45:00+00:00,,,133603,133610,,,,,,,,,,,,,,,,,,no,unlocked
508883,364405,,West Ham vs Burnley,Burnley @ West Ham,English Premier League 2016-12-13 West Ham vs Burnley,Soccer,4328,English Premier League,2016-2017,,West Ham,Burnley,1,16,0,0,,,2016-12-14,,19:45:00+00:00,,,133636,133623,,,,,,,,,,,,,,,,,,no,unlocked
508884,364406,,West Brom vs Swansea,Swansea @ West Brom,English Premier League 2016-12-13 West Brom vs Swansea,Soccer,4328,English Premier League,2016-2017,,West Brom,Swansea,3,16,1,0,,,2016-12-14,,20:00:00+00:00,,,133611,133614,,,,,,,,,,,,,,,,,,no,unlocked
508886,364408,,Middlesbrough vs Liverpool,Liverpool @ Middlesbrough,English Premier League 2016-12-14 Middlesbrough vs Liverpool,Soccer,4328,English Premier League,2016-2017,,Middlesbrough,Liverpool,0,16,3,0,,,2016-12-14,,19:45:00+00:00,,,133628,133602,,,,,,,,,,,,,,,,,,no,unlocked
508887,364409,,Man City vs Watford,Watford @ Man City,English Premier League 2016-12-14 Manchester City vs Watford,Soccer,4328,English Premier League,2016-2017,,Manchester City,Watford,2,16,0,0,,,2016-12-14,,20:00:00+00:00,,,133613,133624,,,,,,,,,,,,,,,,,,no,unlocked
508888,364410,,Stoke vs Southampton,Southampton @ Stoke,English Premier League 2016-12-14 Stoke vs Southampton,Soccer,4328,English Premier League,2016-2017,,Stoke,Southampton,0,16,0,0,,,2016-12-14,,20:00:00+00:00,,,133609,134778,,,,,,,,,,,,,,,,,,no,unlocked
508889,364411,,Tottenham vs Hull,Hull @ Tottenham,English Premier League 2016-12-14 Tottenham vs Hull,Soccer,4328,English Premier League,2016-2017,,Tottenham,Hull,3,16,0,0,,,2016-12-14,,20:00:00+00:00,,,133616,133617,,,,,,,,,,,,,,,,,,no,unlocked
508890,364412,,Crystal Palace vs Man United,Man United @ Crystal Palace,English Premier League 2016-12-14 Crystal Palace vs Manchester United,Soccer,4328,English Premier League,2016-2017,,Crystal Palace,Manchester United,1,16,2,0,,,2016-12-14,,20:00:00+00:00,,,133632,133612,,,,,,,,,,,,,,,,,,no,unlocked
508891,364413,,Crystal Palace vs Chelsea,Chelsea @ Crystal Palace,English Premier League 2016-12-17 Crystal Palace vs Chelsea,Soccer,4328,English Premier League,2016-2017,,Crystal Palace,Chelsea,0,17,1,0,,,2016-12-17,,12:30:00+00:00,,,133632,133610,,,,,,,,,,,,,,,,,,no,unlocked
508892,364414,,West Brom vs Man United,Man United @ West Brom,English Premier League 2016-12-17 West Brom vs Manchester United,Soccer,4328,English Premier League,2016-2017,,West Brom,Manchester United,0,17,2,0,,,2016-12-17,,17:30:00+00:00,,,133611,133612,,,,,,,,,,,,,,,,,,no,unlocked
508894,364416,,West Ham vs Hull,Hull @ West Ham,English Premier League 2016-12-17 West Ham vs Hull,Soccer,4328,English Premier League,2016-2017,,West Ham,Hull,1,17,0,0,,,2016-12-17,,15:00:00+00:00,,,133636,133617,,,,,,,,,,,,,,,,,,no,unlocked
508896,364418,,Middlesbrough vs Swansea,Swansea @ Middlesbrough,English Premier League 2016-12-17 Middlesbrough vs Swansea,Soccer,4328,English Premier League,2016-2017,,Middlesbrough,Swansea,3,17,0,0,,,2016-12-17,,15:00:00+00:00,,,133628,133614,,,,,,,,,,,,,,,,,,no,unlocked
508897,364419,,Stoke vs Leicester,Leicester @ Stoke,English Premier League 2016-12-17 Stoke vs Leicester,Soccer,4328,English Premier League,2016-2017,,Stoke,Leicester,2,17,2,0,,,2016-12-17,,15:00:00+00:00,,,133609,133626,,,,,,,,,,,,,,,,,,no,unlocked
508898,364420,,Sunderland vs Watford,Watford @ Sunderland,English Premier League 2016-12-17 Sunderland vs Watford,Soccer,4328,English Premier League,2016-2017,,Sunderland,Watford,1,17,0,0,,,2016-12-17,,15:00:00+00:00,,,133603,133624,,,,,,,,,,,,,,,,,,no,unlocked
508895,364417,,Man City vs Arsenal,Arsenal @ Man City,English Premier League 2016-12-17 Manchester City vs Arsenal,Soccer,4328,English Premier League,2016-2017,,Manchester City,Arsenal,2,17,1,,,2016-12-18T00:00:00,2016-12-18,2016-12-18,00:00:00,00:00:00,,133613,133604,,,,,,,,,,https://www.thesportsdb.com/images/media/event/thumb/3hu7sn1659913999.jpg,,,,,,,,no,unlocked
508899,364421,,Bournemouth vs Southampton,Southampton @ Bournemouth,English Premier League 2016-12-17 Bournemouth vs Southampton,Soccer,4328,English Premier League,2016-2017,,Bournemouth,Southampton,1,17,3,0,,,2016-12-18,,13:30:00+00:00,,,134301,134778,,,,,,,,,,,,,,,,,,no,unlocked
508900,364422,,Tottenham vs Burnley,Burnley @ Tottenham,English Premier League 2016-12-17 Tottenham vs Burnley,Soccer,4328,English Premier League,2016-2017,,Tottenham,Burnley,2,17,1,0,,,2016-12-18,,16:00:00+00:00,,,133616,133623,,,,,,,,,,,,,,,,,,no,unlocked
508893,364415,,Everton vs Liverpool,Liverpool @ Everton,English Premier League 2016-12-17 Everton vs Liverpool,Soccer,4328,English Premier League,2016-2017,,Everton,Liverpool,0,17,1,0,,,2016-12-19,,20:00:00+00:00,,,133615,133602,,,,,,,,,,,,,,,,,,no,unlocked
508901,364423,,Leicester vs Everton,Everton @ Leicester,English Premier League 2016-12-26 Leicester vs Everton,Soccer,4328,English Premier League,2016-2017,,Leicester,Everton,0,18,2,0,,,2016-12-26,,15:00:00+00:00,,,133626,133615,,,,,,,,,,,,,,,,,,no,unlocked
508903,364425,,Man United vs Sunderland,Sunderland @ Man United,English Premier League 2016-12-26 Manchester United vs Sunderland,Soccer,4328,English Premier League,2016-2017,,Manchester United,Sunderland,3,18,1,0,,,2016-12-26,,15:00:00+00:00,,,133612,133603,,,,,,,,,,,,,,,,,,no,unlocked
508904,364426,,Arsenal vs West Brom,West Brom @ Arsenal,English Premier League 2016-12-26 Arsenal vs West Brom,Soccer,4328,English Premier League,2016-2017,,Arsenal,West Brom,1,18,0,0,,,2016-12-26,,15:00:00+00:00,,,133604,133611,,,,,,,,,,,,,,,,,,no,unlocked
508906,364428,,Burnley vs Middlesbrough,Middlesbrough @ Burnley,English Premier League 2016-12-26 Burnley vs Middlesbrough,Soccer,4328,English Premier League,2016-2017,,Burnley,Middlesbrough,1,18,0,0,,,2016-12-26,,15:00:00+00:00,,,133623,133628,,,,,,,,,,,,,,,,,,no,unlocked
508907,364429,,Swansea vs West Ham,West Ham @ Swansea,English Premier League 2016-12-26 Swansea vs West Ham,Soccer,4328,English Premier League,2016-2017,,Swansea,West Ham,1,18,4,0,,,2016-12-26,,15:00:00+00:00,,,133614,133636,,,,,,,,,,,,,,,,,,no,unlocked
508908,364430,,Chelsea vs Bournemouth,Bournemouth @ Chelsea,English Premier League 2016-12-26 Chelsea vs Bournemouth,Soccer,4328,English Premier League,2016-2017,,Chelsea,Bournemouth,3,18,0,0,,,2016-12-26,,15:00:00+00:00,,,133610,134301,,,,,,,,,,,,,,,,,,no,unlocked
508909,364431,,Watford vs Crystal Palace,Crystal Palace @ Watford,English Premier League 2016-12-26 Watford vs Crystal Palace,Soccer,4328,English Premier League,2016-2017,,Watford,Crystal Palace,1,18,1,0,,,2016-12-26,,12:30:00+00:00,,,133624,133632,,,,,,,,,,,,,,,,,,no,unlocked
508910,364432,,Hull vs Man City,Man City @ Hull,English Premier League 2016-12-26 Hull vs Manchester City,Soccer,4328,English Premier League,2016-2017,,Hull,Manchester City,0,18,3,0,,,2016-12-26,,17:15:00+00:00,,,133617,133613,,,,,,,,,,,,,,,,,,no,unlocked
508902,364424,,Liverpool vs Stoke,Stoke @ Liverpool,English Premier League 2016-12-26 Liverpool vs Stoke,Soccer,4328,English Premier League,2016-2017,,Liverpool,Stoke,4,18,1,0,,,2016-12-27,,17:15:00+00:00,,,133602,133609,,,,,,,,,,,,,,,,,,no,unlocked
508905,364427,,Southampton vs Tottenham,Tottenham @ Southampton,English Premier League 2016-12-26 Southampton vs Tottenham,Soccer,4328,English Premier League,2016-2017,,Southampton,Tottenham,1,18,4,0,,,2016-12-28,,19:45:00+00:00,,,134778,133616,,,,,,,,,,,,,,,,,,no,unlocked
