id_partido;nombre_partido;partido_torneo;IdLiga;torneo;temporada;descripcion_partido;EquipoLocal;EquipoVisitante;GolLocal;fecha_torneo;GolVisitante;espectadores;fecha_hora_partido;fecha_partido;hora_partido;fecha_hora_partido;Id_EquipoLocal;Id_EquipoVisitante;estadio;pais;ciudad;poster_partido;imagen_partido;partido_fanart;partido_thumb;partido_banner;partido_video;estado_partido;partido_pospuesto
1154297;Wolves vs Norwich;English Premier League 2022-05-15 Wolves vs Norwich;4328;English Premier League;2021-2022;;Wolves;Norwich;1;37;1;;2022-05-15T13:00:00+00:00;15/5/2022;13:00:00;;133599;133608;Molineux Stadium;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/vkoqtw1626519767.jpg;;https://www.youtube.com/watch?v=KyhBxJwySuA;Match Finished;no
1154292;Newcastle vs Arsenal;English Premier League 2022-05-16 Newcastle vs Arsenal;4328;English Premier League;2021-2022;;Newcastle;Arsenal;2;37;0;;2022-05-16T19:00:00+00:00;16/5/2022;19:00:00;;134777;133604;St. James' Park;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/0w576k1626519765.jpg;;https://www.youtube.com/watch?v=TSahWo06DW0;Match Finished;no
1154293;Southampton vs Liverpool;English Premier League 2022-05-17 Southampton vs Liverpool;4328;English Premier League;2021-2022;;Southampton;Liverpool;1;37;2;;2022-05-17T18:45:00+00:00;17/5/2022;18:45:00;;134778;133602;St. Mary's Stadium;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/w6lm971626519766.jpg;;https://www.youtube.com/watch?v=ANNiGOwTBOY;Match Finished;no
1154098;Aston Villa vs Burnley;English Premier League 2022-05-19 Aston Villa vs Burnley;4328;English Premier League;2021-2022;;Aston Villa;Burnley;1;18;1;;2022-05-19T19:00:00+00:00;19/5/2022;19:00:00;20:00:00;133601;133623;Villa Park;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/7baump1626519681.jpg;;https://www.youtube.com/watch?v=E5m9WhQcj1M;Match Finished;no
1154191;Chelsea vs Leicester;English Premier League 2022-05-19 Chelsea vs Leicester;4328;English Premier League;2021-2022;;Chelsea;Leicester;1;27;1;;2022-05-19T19:00:00+00:00;19/5/2022;19:00:00;;133610;133626;Stamford Bridge;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/d9npjs1626519720.jpg;;https://www.youtube.com/watch?v=8SrWniYKdg0;Match Finished;no
1154249;Everton vs Crystal Palace;English Premier League 2022-05-19 Everton vs Crystal Palace;4328;English Premier League;2021-2022;;Everton;Crystal Palace;3;33;2;;2022-05-19T18:45:00+00:00;19/5/2022;18:45:00;19:45:00;133615;133632;Goodison Park;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/80gs5i1626519744.jpg;;https://www.youtube.com/watch?v=BphoULJ7djc;Match Finished;no
1154298;Arsenal vs Everton;English Premier League 2022-05-22 Arsenal vs Everton;4328;English Premier League;2021-2022;;Arsenal;Everton;5;38;1;;2022-05-22T15:00:00+00:00;22/5/2022;15:00:00;;133604;133615;Emirates Stadium;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/04y8wh1626519768.jpg;;https://www.youtube.com/watch?v=yIRM0TAhF-Q;Match Finished;no
1154299;Brentford vs Leeds;English Premier League 2022-05-22 Brentford vs Leeds;4328;English Premier League;2021-2022;;Brentford;Leeds;1;38;2;;2022-05-22T15:00:00+00:00;22/5/2022;15:00:00;;134355;133635;Brentford Community Stadium;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/7eyelp1626519768.jpg;;https://www.youtube.com/watch?v=DM18DDW9xuw;Match Finished;no
1154300;Brighton vs West Ham;English Premier League 2022-05-22 Brighton vs West Ham;4328;English Premier League;2021-2022;;Brighton;West Ham;3;38;1;;2022-05-22T15:00:00+00:00;22/5/2022;15:00:00;;133619;133636;The American Express Community Stadium;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/skad451626519769.jpg;;https://www.youtube.com/watch?v=DU4J9K7T6Q8;Match Finished;no
1154301;Burnley vs Newcastle;English Premier League 2022-05-22 Burnley vs Newcastle;4328;English Premier League;2021-2022;;Burnley;Newcastle;1;38;2;;2022-05-22T15:00:00+00:00;22/5/2022;15:00:00;;133623;134777;Turf Moor;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/2k5lp81626519769.jpg;;https://www.youtube.com/watch?v=jd8HnkIL85k;Match Finished;no
1154302;Chelsea vs Watford;English Premier League 2022-05-22 Chelsea vs Watford;4328;English Premier League;2021-2022;;Chelsea;Watford;2;38;1;;2022-05-22T15:00:00+00:00;22/5/2022;15:00:00;;133610;133624;Stamford Bridge;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/epcwkd1626519769.jpg;;https://www.youtube.com/watch?v=RNX6j-He7b0;Match Finished;no
1154303;Crystal Palace vs Man United;English Premier League 2022-05-22 Crystal Palace vs Manchester United;4328;English Premier League;2021-2022;;Crystal Palace;Manchester United;1;38;0;;2022-05-22T15:00:00+00:00;22/5/2022;15:00:00;;133632;133612;Selhurst Park;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/eq5xef1626519770.jpg;;https://www.youtube.com/watch?v=sdRq0nmPLxc;Match Finished;no
1154304;Leicester vs Southampton;English Premier League 2022-05-22 Leicester vs Southampton;4328;English Premier League;2021-2022;;Leicester;Southampton;4;38;1;;2022-05-22T15:00:00+00:00;22/5/2022;15:00:00;;133626;134778;King Power Stadium;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/c3umtn1626519770.jpg;;https://www.youtube.com/watch?v=g3S3ocyVIgk;Match Finished;no
1154305;Liverpool vs Wolves;English Premier League 2022-05-22 Liverpool vs Wolves;4328;English Premier League;2021-2022;;Liverpool;Wolves;3;38;1;;2022-05-22T15:00:00+00:00;22/5/2022;15:00:00;;133602;133599;Anfield;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/4aeqm51626519771.jpg;;https://www.youtube.com/watch?v=n5hqFG6taoY;Match Finished;no
1154306;Man City vs Aston Villa;English Premier League 2022-05-22 Manchester City vs Aston Villa;4328;English Premier League;2021-2022;;Manchester City;Aston Villa;3;38;2;;2022-05-22T15:00:00+00:00;22/5/2022;15:00:00;;133613;133601;Etihad Stadium;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/c8ys2n1626519771.jpg;;https://www.youtube.com/watch?v=cKeL28dPzIw;Match Finished;no
1154307;Norwich vs Tottenham;English Premier League 2022-05-22 Norwich vs Tottenham;4328;English Premier League;2021-2022;;Norwich;Tottenham;0;38;5;;2022-05-22T15:00:00+00:00;22/5/2022;15:00:00;;133608;133616;Carrow Road;England;;;;;https://www.thesportsdb.com/images/media/event/thumb/cuunmu1626519772.jpg;;https://www.youtube.com/watch?v=IpOD92SHHiY;Match Finished;no
1570706;Crystal Palace vs Arsenal;English Premier League 2022-08-05 Crystal Palace vs Arsenal;4328;English Premier League;2022-2023;The Premier is back! After a few eternal weeks without club football, the best league in the world is here. Crystal Palace and Arsenal are in charge of kicking off this new season. A high-level match between two Premier League classics!;Crystal Palace;Arsenal;0;1;2;;2022-08-05T19:00:00+00:00;5/8/2022;19:00:00;20:00:00;133632;133604;Selhurst Park;England;;https://www.thesportsdb.com/images/media/event/poster/85wt4b1659895715.jpg;https://www.thesportsdb.com/images/media/event/square/l65ygm1659893265.jpg;https://www.thesportsdb.com/images/media/event/fanart/by0ztr1659788996.jpg;https://www.thesportsdb.com/images/media/event/thumb/718r1o1659642256.jpg;https://www.thesportsdb.com/images/media/event/banner/ktydks1659896704.jpg;https://www.youtube.com/watch?v=57r-Rs5tEdY;Match Finished;no
1570707;Fulham vs Liverpool;English Premier League 2022-08-06 Fulham vs Liverpool;4328;English Premier League;2022-2023;Jürgen Klopp's Liverpool, who arrive at the event after winning the Community Shield, the first title of the course, opens this Premier League season by visiting Craven Cottage, where the newly promoted, although classic in the competition, awaits them, Fulham . As classic as its old stadium.;Fulham;Liverpool;2;1;2;;2022-08-06T11:30:00+00:00;6/8/2022;11:30:00;12:30:00;133600;133602;Craven Cottage;England;;https://www.thesportsdb.com/images/media/event/poster/47guil1659895715.jpg;https://www.thesportsdb.com/images/media/event/square/eobc6k1659893266.jpg;https://www.thesportsdb.com/images/media/event/fanart/92ria11659788060.jpg;https://www.thesportsdb.com/images/media/event/thumb/44oqk71659642256.jpg;https://www.thesportsdb.com/images/media/event/banner/59aq0t1659896704.jpg;https://www.youtube.com/watch?v=cyReVQnoNxA;Match Finished;no
1570708;Bournemouth vs Aston Villa;English Premier League 2022-08-06 Bournemouth vs Aston Villa;4328;English Premier League;2022-2023;Bournemouth and Aston Villa begin their participation in the current edition of the Premier League measuring forces at the Vitality Stadium. Curiously, Bournemouth's premiere in the Premier was against the villains in 2015.;Bournemouth;Aston Villa;2;1;0;;2022-08-06T14:00:00+00:00;6/8/2022;14:00:00;15:00:00;134301;133601;Vitality Stadium;England;;https://www.thesportsdb.com/images/media/event/poster/iiv92l1659895716.jpg;https://www.thesportsdb.com/images/media/event/square/dqvyec1659893267.jpg;https://www.thesportsdb.com/images/media/event/fanart/bw630m1659812421.jpg;https://www.thesportsdb.com/images/media/event/thumb/v8gyqd1659642257.jpg;https://www.thesportsdb.com/images/media/event/banner/td5psf1659896705.jpg;https://www.youtube.com/watch?v=ltJe_PhzmXs;Match Finished;no
1570709;Leeds vs Wolves;English Premier League 2022-08-06 Leeds vs Wolves;4328;English Premier League;2022-2023;Leeds United, who suffered excessively last season to achieve permanence, and Wolverhampton begin their journey in the new season of the Premier League facing each other at Elland Road. Wolves ended last season on a losing run on the road and haven't won away from home in the league since March.;Leeds;Wolves;2;1;1;;2022-08-06T14:00:00+00:00;6/8/2022;14:00:00;15:00:00;133635;133599;Elland Road;England;;https://www.thesportsdb.com/images/media/event/poster/r13drb1659895716.jpg;https://www.thesportsdb.com/images/media/event/square/acfu481659893267.jpg;https://www.thesportsdb.com/images/media/event/fanart/ta54141659813047.jpg;https://www.thesportsdb.com/images/media/event/thumb/qyvrpg1659642257.jpg;https://www.thesportsdb.com/images/media/event/banner/t3sbv31659896705.jpg;https://www.youtube.com/watch?v=h-ostlu9avE;Match Finished;no
1570712;Tottenham vs Southampton;English Premier League 2022-08-06 Tottenham vs Southampton;4328;English Premier League;2022-2023;Tottenham faces an important season, in which they will participate in the Champions League, and they do so in the domestic championship making their debut against Southampton at home. The duo formed by Kane (11) and Son (10) have 21 goals against Soton. One of the favorite prey of the Spurs offensive tandem.;Tottenham;Southampton;4;1;1;;2022-08-06T14:00:00+00:00;6/8/2022;14:00:00;15:00:00;133616;134778;Tottenham Hotspur Stadium;England;;https://www.thesportsdb.com/images/media/event/poster/s7pwv61659895717.jpg;https://www.thesportsdb.com/images/media/event/square/48aemg1659893268.jpg;https://www.thesportsdb.com/images/media/event/fanart/tya5ts1659813253.jpg;https://www.thesportsdb.com/images/media/event/thumb/m7qc531659642258.jpg;https://www.thesportsdb.com/images/media/event/banner/e519ib1659896706.jpg;https://www.youtube.com/watch?v=laPaeEQ_Aeg;Match Finished;no
1570713;Everton vs Chelsea;English Premier League 2022-08-06 Everton vs Chelsea;4328;English Premier League;2022-2023;Chelsea opens fire this Premier League season at Goodison Park to face off against Everton who want to leave behind what they suffered last season. The last four visits of the blues to the toffee stadium. This is the Londoners' worst current run with any English club.;Everton;Chelsea;0;1;1;;2022-08-06T16:30:00+00:00;6/8/2022;16:30:00;17:30:00;133615;133610;Goodison Park;England;;https://www.thesportsdb.com/images/media/event/poster/hxa99x1659895718.jpg;https://www.thesportsdb.com/images/media/event/square/7sf7gn1659893269.jpg;https://www.thesportsdb.com/images/media/event/fanart/52t5q01659812936.jpg;https://www.thesportsdb.com/images/media/event/thumb/xqptxu1659642259.jpg;https://www.thesportsdb.com/images/media/event/banner/aza8up1659896706.jpg;https://www.youtube.com/watch?v=xRdSrxshPw4;Match Finished;no
1571087;Newcastle vs Nottingham Forest;English Premier League 2022-08-06 Newcastle vs Nottingham Forest;4328;English Premier League;2022-2023;The historic Nottingham Forest, which returns to the Premier League this season since relegation from the top English competition in 1999, debuts against the always difficult Newcastle at St James Park, who also have Forest as one of their favorite victims.;Newcastle;Nottingham Forest;2;1;0;;2022-08-06T14:00:00+00:00;6/8/2022;14:00:00;15:00:00;134777;133720;St. James' Park;England;;https://www.thesportsdb.com/images/media/event/poster/kjv7hf1659895882.jpg;https://www.thesportsdb.com/images/media/event/square/f5alzb1659893440.jpg;https://www.thesportsdb.com/images/media/event/fanart/4vgjyu1659813127.jpg;https://www.thesportsdb.com/images/media/event/thumb/g0sfcv1659642433.jpg;https://www.thesportsdb.com/images/media/event/banner/c1nd2w1659896859.jpg;https://www.youtube.com/watch?v=y85p5Uykxm8;Match Finished;no
1570710;Leicester vs Brentford;English Premier League 2022-08-07 Leicester vs Brentford;4328;English Premier League;2022-2023;Leicester and Brentford meet at the King Power Stadium on the first day of the new Premier League season. Vardy, the top scorer in the history of the Foxes, is only 17 goals away from 150 goals and thus enters the top-10 of the Premier's top scorers.;Leicester;Brentford;2;1;2;;2022-08-07T13:00:00+00:00;7/8/2022;13:00:00;14:00:00;133626;134355;King Power Stadium;England;;https://www.thesportsdb.com/images/media/event/poster/0mv45k1659895717.jpg;https://www.thesportsdb.com/images/media/event/square/qevvfa1659893268.jpg;https://www.thesportsdb.com/images/media/event/fanart/nwm2tp1659884976.jpg;https://www.thesportsdb.com/images/media/event/thumb/0yrv0e1659642258.jpg;https://www.thesportsdb.com/images/media/event/banner/t0o5nh1659896706.jpg;https://www.youtube.com/watch?v=ggScDEAy4YM;Match Finished;no
1570714;Manchester United vs Brighton;English Premier League 2022-08-07 Manchester United vs Brighton;4328;English Premier League;2022-2023;Manchester United need to return to the elite of the Premier League after a disastrous season in which they had to settle for sixth place and with empty hands of titles. Their debut is this season, at Old Trafford against Brighton, a rival that still doesn't know what it's like to win at the Theater of Dreams. Will the streak continue?;Manchester United;Brighton;1;1;2;;2022-08-07T13:00:00+00:00;7/8/2022;13:00:00;14:00:00;133612;133619;Old Trafford;England;;https://www.thesportsdb.com/images/media/event/poster/qqx4t61659895718.jpg;https://www.thesportsdb.com/images/media/event/square/29gjv11659893270.jpg;https://www.thesportsdb.com/images/media/event/fanart/8qm7061659885067.jpg;https://www.thesportsdb.com/images/media/event/thumb/dmwhlg1659642259.jpg;https://www.thesportsdb.com/images/media/event/banner/uvtpxu1659896707.jpg;https://www.youtube.com/watch?v=cbL9NV-dStU;Match Finished;no
1570715;West Ham vs Manchester City;English Premier League 2022-08-07 West Ham vs Manchester City;4328;English Premier League;2022-2023;Manchester City, led by Erling-Braut Haaland, begins the defense of its Premier League title won last season at the London Stadium, where a West Ham team that wants to fight for Europe awaits. City are undefeated in their last 13 Premier games with the hammers (W10 and D3), and only against Fulham (14) are they on a longer unbeaten streak between teams in the 2022/23 Premier!;West Ham;Manchester City;0;1;2;;2022-08-07T15:30:00+00:00;7/8/2022;15:30:00;16:30:00;133636;133613;London Stadium;England;;https://www.thesportsdb.com/images/media/event/poster/1ndc861659895719.jpg;https://www.thesportsdb.com/images/media/event/square/g7aqlf1659893270.jpg;https://www.thesportsdb.com/images/media/event/fanart/xbshac1660030797.jpg;https://www.thesportsdb.com/images/media/event/thumb/gi51ar1659642260.jpg;https://www.thesportsdb.com/images/media/event/banner/n7ma551659896707.jpg;https://www.youtube.com/watch?v=wlvZPDNjJB4;Match Finished;no
1570716;Arsenal vs Leicester;English Premier League 2022-08-13 Arsenal vs Leicester;4328;English Premier League;2022-2023;;Arsenal;Leicester;4;2;2;;2022-08-13T14:00:00+00:00;13/8/2022;14:00:00;15:00:00;133604;133626;Emirates Stadium;England;;https://www.thesportsdb.com/images/media/event/poster/p7fgb91659895719.jpg;https://www.thesportsdb.com/images/media/event/square/cmxlfj1659893271.jpg;;https://www.thesportsdb.com/images/media/event/thumb/iczvxd1659642260.jpg;https://www.thesportsdb.com/images/media/event/banner/6iyfic1659896708.jpg;https://www.youtube.com/watch?v=PWRSC9zEymk;Match Finished;no
1570717;Aston Villa vs Everton;English Premier League 2022-08-13 Aston Villa vs Everton;4328;English Premier League;2022-2023;Steven Gerrard's Aston Villa side welcome Everton to Villa Park in the Premier League.;Aston Villa;Everton;2;2;1;;2022-08-13T11:30:00+00:00;13/8/2022;11:30:00;12:30:00;133601;133615;Villa Park;England;;https://www.thesportsdb.com/images/media/event/poster/uf2gqs1659895719.jpg;https://www.thesportsdb.com/images/media/event/square/diupza1659893272.jpg;;https://www.thesportsdb.com/images/media/event/thumb/jpt9ix1659642261.jpg;https://www.thesportsdb.com/images/media/event/banner/s6e2t41659896709.jpg;https://www.youtube.com/watch?v=ZFZynMX4Zkk;Match Finished;no
1570718;Brentford vs Manchester United;English Premier League 2022-08-13 Brentford vs Manchester United;4328;English Premier League;2022-2023;;Brentford;Manchester United;4;2;0;;2022-08-13T16:30:00+00:00;13/8/2022;16:30:00;17:30:00;134355;133612;Gtech Community Stadium;England;;https://www.thesportsdb.com/images/media/event/poster/ddq9c71659895720.jpg;https://www.thesportsdb.com/images/media/event/square/rr512q1659893272.jpg;;https://www.thesportsdb.com/images/media/event/thumb/4k0kqf1659642261.jpg;https://www.thesportsdb.com/images/media/event/banner/efhqgl1659896710.jpg;https://www.youtube.com/watch?v=B8L51PxSO7s;Match Finished;no
1570719;Brighton vs Newcastle;English Premier League 2022-08-13 Brighton vs Newcastle;4328;English Premier League;2022-2023;;Brighton;Newcastle;0;2;0;;2022-08-13T14:00:00+00:00;13/8/2022;14:00:00;15:00:00;133619;134777;The American Express Community Stadium;England;;https://www.thesportsdb.com/images/media/event/poster/xvmko21659895721.jpg;https://www.thesportsdb.com/images/media/event/square/qzvkp51659893273.jpg;;https://www.thesportsdb.com/images/media/event/thumb/hp8bn11659642262.jpg;https://www.thesportsdb.com/images/media/event/banner/lzsq8b1659896710.jpg;https://www.youtube.com/watch?v=IxDoyEmfVwo;Match Finished;no
1570722;Manchester City vs Bournemouth;English Premier League 2022-08-13 Manchester City vs Bournemouth;4328;English Premier League;2022-2023;;Manchester City;Bournemouth;4;2;0;;2022-08-13T14:00:00+00:00;13/8/2022;14:00:00;15:00:00;133613;134301;Etihad Stadium;England;;https://www.thesportsdb.com/images/media/event/poster/7v52gb1659895722.jpg;https://www.thesportsdb.com/images/media/event/square/lgtp121659893274.jpg;;https://www.thesportsdb.com/images/media/event/thumb/hymcbd1659642263.jpg;https://www.thesportsdb.com/images/media/event/banner/d2dilj1659896712.jpg;https://www.youtube.com/watch?v=G1JQc5F-w_g;Match Finished;no
1570724;Southampton vs Leeds;English Premier League 2022-08-13 Southampton vs Leeds;4328;English Premier League;2022-2023;;Southampton;Leeds;2;2;2;;2022-08-13T14:00:00+00:00;13/8/2022;14:00:00;15:00:00;134778;133635;St. Mary's Stadium;England;;https://www.thesportsdb.com/images/media/event/poster/u2wz7d1659895723.jpg;https://www.thesportsdb.com/images/media/event/square/qnljzg1659893275.jpg;;https://www.thesportsdb.com/images/media/event/thumb/wbbizp1659642264.jpg;https://www.thesportsdb.com/images/media/event/banner/z2avnz1659896712.jpg;https://www.youtube.com/watch?v=DP7oiIuNLsc;Match Finished;no
1570725;Wolves vs Fulham;English Premier League 2022-08-13 Wolves vs Fulham;4328;English Premier League;2022-2023;;Wolves;Fulham;0;2;0;;2022-08-13T14:00:00+00:00;13/8/2022;14:00:00;15:00:00;133599;133600;Molineux Stadium;England;;https://www.thesportsdb.com/images/media/event/poster/iq5sog1659895723.jpg;https://www.thesportsdb.com/images/media/event/square/6ajs6d1659893275.jpg;;https://www.thesportsdb.com/images/media/event/thumb/vgptnv1659642265.jpg;https://www.thesportsdb.com/images/media/event/banner/us23nu1659896712.jpg;https://www.youtube.com/watch?v=Xh7AL1AD86o;Match Finished;no
1570720;Chelsea vs Tottenham;English Premier League 2022-08-14 Chelsea vs Tottenham;4328;English Premier League;2022-2023;;Chelsea;Tottenham;2;2;2;;2022-08-14T15:30:00+00:00;14/8/2022;15:30:00;16:30:00;133610;133616;Stamford Bridge;England;;https://www.thesportsdb.com/images/media/event/poster/ji6djy1659895721.jpg;https://www.thesportsdb.com/images/media/event/square/dml4xg1659893273.jpg;;https://www.thesportsdb.com/images/media/event/thumb/byotfe1659642262.jpg;https://www.thesportsdb.com/images/media/event/banner/4cvjs71659896711.jpg;https://www.youtube.com/watch?v=jRkqMMk2KT4;Match Finished;no
1571088;Nottingham Forest vs West Ham;English Premier League 2022-08-14 Nottingham Forest vs West Ham;4328;English Premier League;2022-2023;;Nottingham Forest;West Ham;1;2;0;;2022-08-14T13:00:00+00:00;14/8/2022;13:00:00;14:00:00;133720;133636;The City Ground;England;;https://www.thesportsdb.com/images/media/event/poster/oe3pxe1659895883.jpg;https://www.thesportsdb.com/images/media/event/square/6vvia41659893441.jpg;;https://www.thesportsdb.com/images/media/event/thumb/an36b51659642433.jpg;https://www.thesportsdb.com/images/media/event/banner/79p2zy1659896859.jpg;https://www.youtube.com/watch?v=U7NkwoYTi_Q;Match Finished;no
1570721;Liverpool vs Crystal Palace;English Premier League 2022-08-15 Liverpool vs Crystal Palace;4328;English Premier League;2022-2023;;Liverpool;Crystal Palace;1;2;1;;2022-08-15T19:00:00+00:00;15/8/2022;19:00:00;20:00:00;133602;133632;Anfield;England;;https://www.thesportsdb.com/images/media/event/poster/6lw1ih1659895722.jpg;https://www.thesportsdb.com/images/media/event/square/w7c1061659893274.jpg;;https://www.thesportsdb.com/images/media/event/thumb/86tv6e1659642263.jpg;https://www.thesportsdb.com/images/media/event/banner/yt925i1659896711.jpg;https://www.youtube.com/watch?v=uotAaUUCtvs;Match Finished;no
1570726;Bournemouth vs Arsenal;English Premier League 2022-08-20 Bournemouth vs Arsenal;4328;English Premier League;2022-2023;Arsenal visits Bournemouth's home on matchday three of the Premier with a Gabriel Jesús in a state of thanks after his brace against Leicester. The local team arrives at the match after a tough defeat against Manchester City.;Bournemouth;Arsenal;0;3;3;;2022-08-20T16:30:00+00:00;20/8/2022;16:30:00;17:30:00;134301;133604;Vitality Stadium;England;;https://www.thesportsdb.com/images/media/event/poster/by8bzu1659895724.jpg;https://www.thesportsdb.com/images/media/event/square/0xux371659893275.jpg;;https://www.thesportsdb.com/images/media/event/thumb/9v4tey1659642265.jpg;https://www.thesportsdb.com/images/media/event/banner/wjrt5l1659896713.jpg;https://www.youtube.com/watch?v=JZqyxMg_Vws;Match Finished;no
1570727;Crystal Palace vs Aston Villa;English Premier League 2022-08-20 Crystal Palace vs Aston Villa;4328;English Premier League;2022-2023;;Crystal Palace;Aston Villa;3;3;1;;2022-08-20T14:00:00+00:00;20/8/2022;14:00:00;15:00:00;133632;133601;Selhurst Park;England;;https://www.thesportsdb.com/images/media/event/poster/5ynd9t1659895724.jpg;https://www.thesportsdb.com/images/media/event/square/jfdegx1659893276.jpg;;https://www.thesportsdb.com/images/media/event/thumb/uxqeth1659642265.jpg;https://www.thesportsdb.com/images/media/event/banner/o95ldy1659896713.jpg;https://www.youtube.com/watch?v=jbSnlBW6rsI;Match Finished;no
1570729;Fulham vs Brentford;English Premier League 2022-08-20 Fulham vs Brentford;4328;English Premier League;2022-2023;;Fulham;Brentford;3;3;2;;2022-08-20T14:00:00+00:00;20/8/2022;14:00:00;15:00:00;133600;134355;Craven Cottage;England;;https://www.thesportsdb.com/images/media/event/poster/ndnhv41659895725.jpg;https://www.thesportsdb.com/images/media/event/square/eshcqo1659893277.jpg;;https://www.thesportsdb.com/images/media/event/thumb/uxhkqr1659642266.jpg;https://www.thesportsdb.com/images/media/event/banner/txqp651659896713.jpg;https://www.youtube.com/watch?v=Ru52uEY6VSc;Match Finished;no
1570731;Leicester vs Southampton;English Premier League 2022-08-20 Leicester vs Southampton;4328;English Premier League;2022-2023;;Leicester;Southampton;1;3;2;;2022-08-20T14:00:00+00:00;20/8/2022;14:00:00;15:00:00;133626;134778;King Power Stadium;England;;https://www.thesportsdb.com/images/media/event/poster/gu8kwv1659895726.jpg;https://www.thesportsdb.com/images/media/event/square/6g2nb91659893278.jpg;;https://www.thesportsdb.com/images/media/event/thumb/baya3c1659642267.jpg;https://www.thesportsdb.com/images/media/event/banner/4o7xot1659896714.jpg;https://www.youtube.com/watch?v=Agi3dFM7pg8;Match Finished;no
1570734;Tottenham vs Wolves;English Premier League 2022-08-20 Tottenham vs Wolves;4328;English Premier League;2022-2023;Tottenham and Wolverhampton open the third day of the Premier League. The Spurs arrive at the meeting after drawing an in extremis draw against Chelsea at Stanford Brigde, thanks to a goal from Harry Kane. For their part, the Wolves go to the Tottenham Hotspur Stadium after drawing 0-0 at home against Fulham.;Tottenham;Wolves;1;3;0;;2022-08-20T11:30:00+00:00;20/8/2022;11:30:00;12:30:00;133616;133599;Tottenham Hotspur Stadium;England;;https://www.thesportsdb.com/images/media/event/poster/p0w1ck1659895728.jpg;https://www.thesportsdb.com/images/media/event/square/itl3ay1659893279.jpg;;https://www.thesportsdb.com/images/media/event/thumb/ql5t931659642269.jpg;https://www.thesportsdb.com/images/media/event/banner/dl8lhx1659896715.jpg;https://www.youtube.com/watch?v=OWdWt4WHBLQ;Match Finished;no
1571089;Everton vs Nottingham Forest;English Premier League 2022-08-20 Everton vs Nottingham Forest;4328;English Premier League;2022-2023;;Everton;Nottingham Forest;1;3;1;;2022-08-20T14:00:00+00:00;20/8/2022;14:00:00;15:00:00;133615;133720;Goodison Park;England;;https://www.thesportsdb.com/images/media/event/poster/j4vpq01659895883.jpg;https://www.thesportsdb.com/images/media/event/square/itm9tv1659893441.jpg;;https://www.thesportsdb.com/images/media/event/thumb/07plpd1659642434.jpg;https://www.thesportsdb.com/images/media/event/banner/52leer1659896859.jpg;https://www.youtube.com/watch?v=uzHMTmrCOmk;Match Finished;no
1570730;Leeds vs Chelsea;English Premier League 2022-08-21 Leeds vs Chelsea;4328;English Premier League;2022-2023;Elland Road hosts the meeting between Leeds United and Chelsea corresponding to the third day of the Premier League. Both teams come to the meeting after adding a point in the last day.;Leeds;Chelsea;3;3;0;;2022-08-21T13:00:00+00:00;21/8/2022;13:00:00;14:00:00;133635;133610;Elland Road;England;;https://www.thesportsdb.com/images/media/event/poster/yrpuil1659895725.jpg;https://www.thesportsdb.com/images/media/event/square/7lhmz01659893277.jpg;;https://www.thesportsdb.com/images/media/event/thumb/8bwp851659642266.jpg;https://www.thesportsdb.com/images/media/event/banner/47ymis1659896714.jpg;https://www.youtube.com/watch?v=pvZKSlD9r1M;Match Finished;no
1570733;Newcastle vs Manchester City;English Premier League 2022-08-21 Newcastle vs Manchester City;4328;English Premier League;2022-2023;;Newcastle;Manchester City;3;3;3;;2022-08-21T15:30:00+00:00;21/8/2022;15:30:00;16:30:00;134777;133613;St. James' Park;England;;https://www.thesportsdb.com/images/media/event/poster/f7uvcl1659895728.jpg;https://www.thesportsdb.com/images/media/event/square/oy2px71659893279.jpg;;https://www.thesportsdb.com/images/media/event/thumb/93imqm1659642268.jpg;https://www.thesportsdb.com/images/media/event/banner/324w0u1659896715.jpg;https://www.youtube.com/watch?v=6u-M-R6q6Ck;Match Finished;no
1570735;West Ham vs Brighton;English Premier League 2022-08-21 West Ham vs Brighton;4328;English Premier League;2022-2023;;West Ham;Brighton;0;3;2;;2022-08-21T13:00:00+00:00;21/8/2022;13:00:00;14:00:00;133636;133619;London Stadium;England;;https://www.thesportsdb.com/images/media/event/poster/qxe0p21659895729.jpg;https://www.thesportsdb.com/images/media/event/square/pcnhoo1659893280.jpg;;https://www.thesportsdb.com/images/media/event/thumb/p159kx1659642269.jpg;https://www.thesportsdb.com/images/media/event/banner/w8nm9g1659896716.jpg;https://www.youtube.com/watch?v=hjV9v_6kCTM;Match Finished;no
