events/idEvent,events/idSoccerXML,events/idAPIfootball,events/strEvent,events/strEventAlternate,events/strFilename,events/strSport,events/idLeague,events/strLeague,events/strSeason,events/strDescriptionEN,events/strHomeTeam,events/strAwayTeam,events/intHomeScore,events/intRound,events/intAwayScore,events/intSpectators,events/strOfficial,events/strTimestamp,events/dateEvent,events/dateEventLocal,events/strTime,events/strTimeLocal,events/strTVStation,events/idHomeTeam,events/idAwayTeam,events/intScore,events/intScoreVotes,events/strResult,events/strVenue,events/strCountry,events/strCity,events/strPoster,events/strSquare,events/strFanart,events/strThumb,events/strBanner,events/strMap,events/strTweet1,events/strTweet2,events/strTweet3,events/strVideo,events/strStatus,events/strPostponed,events/strLocked
526628,377004,,Newcastle vs Crystal Palace,Crystal Palace @ Newcastle,English Premier League 2017-10-21 Newcastle vs Crystal Palace,Soccer,4328,English Premier League,2017-2018,,Newcastle,Crystal Palace,1,9,0,52231,,,2017-10-21,,14:00:00+00:00,,,134777,133632,,,,,,,,,,,,,,,,,,no,unlocked
526629,377005,,Southampton vs West Brom,West Brom @ Southampton,English Premier League 2017-10-21 Southampton vs West Brom,Soccer,4328,English Premier League,2017-2018,,Southampton,West Brom,1,9,0,29907,,,2017-10-21,,16:30:00+00:00,,,134778,133611,,,,,,,,,,,,,,,,,,no,unlocked
526623,376999,,Everton vs Arsenal,Arsenal @ Everton,English Premier League 2017-10-21 Everton vs Arsenal,Soccer,4328,English Premier League,2017-2018,,Everton,Arsenal,2,9,5,,,,2017-10-22,,12:30:00+00:00,,,133615,133604,,,,,,,,,,,,,,,,,,no,unlocked
526624,377000,,Tottenham vs Liverpool,Liverpool @ Tottenham,English Premier League 2017-10-21 Tottenham vs Liverpool,Soccer,4328,English Premier League,2017-2018,,Tottenham,Liverpool,4,9,1,80772,,,2017-10-22,,15:00:00+00:00,,,133616,133602,,,,,,,,,,,,,,,,,,no,unlocked
526630,377006,,Watford vs Stoke,Stoke @ Watford,English Premier League 2017-10-28 Watford vs Stoke,Soccer,4328,English Premier League,2017-2018,,Watford,Stoke,0,10,1,20013,,,2017-10-28,,14:00:00+00:00,,,133624,133609,,,,,,,,,,,,,,,,,,no,unlocked
526632,377008,,West Brom vs Man City,Man City @ West Brom,English Premier League 2017-10-28 West Brom vs Manchester City,Soccer,4328,English Premier League,2017-2018,,West Brom,Manchester City,2,10,3,23908,,,2017-10-28,,14:00:00+00:00,,,133611,133613,,,,,,,,,,,,,,,,,,no,unlocked
526634,377010,,Crystal Palace vs West Ham,West Ham @ Crystal Palace,English Premier League 2017-10-28 Crystal Palace vs West Ham,Soccer,4328,English Premier League,2017-2018,,Crystal Palace,West Ham,2,10,2,25216,,,2017-10-28,,14:00:00+00:00,,,133632,133636,,,,,,,,,,,,,,,,,,no,unlocked
526636,377012,,Liverpool vs Huddersfield Town,Huddersfield Town @ Liverpool,English Premier League 2017-10-28 Liverpool vs Huddersfield Town,Soccer,4328,English Premier League,2017-2018,,Liverpool,Huddersfield Town,3,10,0,53173,,,2017-10-28,,14:00:00+00:00,,,133602,133932,,,,,,,,,,,,,,,,,,no,unlocked
526637,377013,,Arsenal vs Swansea,Swansea @ Arsenal,English Premier League 2017-10-28 Arsenal vs Swansea,Soccer,4328,English Premier League,2017-2018,,Arsenal,Swansea,2,10,1,59476,,,2017-10-28,,14:00:00+00:00,,,133604,133614,,,,,,,,,,,,,,,,,,no,unlocked
526638,377014,,Man United vs Tottenham,Tottenham @ Man United,English Premier League 2017-10-28 Manchester United vs Tottenham,Soccer,4328,English Premier League,2017-2018,,Manchester United,Tottenham,1,10,0,74972,,,2017-10-28,,11:30:00+00:00,,,133612,133616,,,,,,,,,,,,,,,,,,no,unlocked
526639,377015,,Bournemouth vs Chelsea,Chelsea @ Bournemouth,English Premier League 2017-10-28 Bournemouth vs Chelsea,Soccer,4328,English Premier League,2017-2018,,Bournemouth,Chelsea,0,10,1,,,,2017-10-28,,16:30:00+00:00,,,134301,133610,,,,,,,,,,,,,,,,,,no,unlocked
526631,377007,,Brighton vs Southampton,Southampton @ Brighton,English Premier League 2017-10-28 Brighton vs Southampton,Soccer,4328,English Premier League,2017-2018,,Brighton,Southampton,1,10,1,30534,,,2017-10-29,,13:30:00+00:00,,,133619,134778,,,,,,,,,,,,,,,,,,no,unlocked
526635,377011,,Leicester vs Everton,Everton @ Leicester,English Premier League 2017-10-28 Leicester vs Everton,Soccer,4328,English Premier League,2017-2018,,Leicester,Everton,2,10,0,31803,,,2017-10-29,,16:00:00+00:00,,,133626,133615,,,,,,,,,,,,,,,,,,no,unlocked
526633,377009,,Burnley vs Newcastle,Newcastle @ Burnley,English Premier League 2017-10-28 Burnley vs Newcastle,Soccer,4328,English Premier League,2017-2018,,Burnley,Newcastle,1,10,0,20996,,,2017-10-30,,20:00:00+00:00,,,133623,134777,,,,,,,,,,,,,,,,,,no,unlocked
526640,377016,,Southampton vs Burnley,Burnley @ Southampton,English Premier League 2017-11-04 Southampton vs Burnley,Soccer,4328,English Premier League,2017-2018,,Southampton,Burnley,0,11,1,30491,,,2017-11-04,,15:00:00+00:00,,,134778,133623,,,,,,,,,,,,,,,,,,no,unlocked
526641,377017,,Stoke vs Leicester,Leicester @ Stoke,English Premier League 2017-11-04 Stoke vs Leicester,Soccer,4328,English Premier League,2017-2018,,Stoke,Leicester,2,11,2,29595,,,2017-11-04,,12:30:00+00:00,,,133609,133626,,,,,,,,,,,,,,,,,,no,unlocked
526643,377019,,Swansea vs Brighton,Brighton @ Swansea,English Premier League 2017-11-04 Swansea vs Brighton,Soccer,4328,English Premier League,2017-2018,,Swansea,Brighton,0,11,1,20797,,,2017-11-04,,15:00:00+00:00,,,133614,133619,,,,,,,,,,,,,,,,,,no,unlocked
526646,377022,,Huddersfield Town vs West Brom,West Brom @ Huddersfield Town,English Premier League 2017-11-04 Huddersfield Town vs West Brom,Soccer,4328,English Premier League,2017-2018,,Huddersfield Town,West Brom,1,11,0,,,,2017-11-04,,15:00:00+00:00,,,133932,133611,,,,,,,,,,,,,,,,,,no,unlocked
526647,377023,,West Ham vs Liverpool,Liverpool @ West Ham,English Premier League 2017-11-04 West Ham vs Liverpool,Soccer,4328,English Premier League,2017-2018,,West Ham,Liverpool,1,11,4,56945,,,2017-11-04,,17:30:00+00:00,,,133636,133602,,,,,,,,,,,,,,,,,,no,unlocked
526648,377025,,Newcastle vs Bournemouth,Bournemouth @ Newcastle,English Premier League 2017-11-04 Newcastle vs Bournemouth,Soccer,4328,English Premier League,2017-2018,,Newcastle,Bournemouth,0,11,1,,,,2017-11-04,,15:00:00+00:00,,,134777,134301,,,,,,,,,,,,,,,,,,no,unlocked
526642,377018,,Chelsea vs Man United,Man United @ Chelsea,English Premier League 2017-11-04 Chelsea vs Manchester United,Soccer,4328,English Premier League,2017-2018,,Chelsea,Manchester United,1,11,0,41539,,,2017-11-05,,16:30:00+00:00,,,133610,133612,,,,,,,,,,,,,,,,,,no,unlocked
526644,377020,,Everton vs Watford,Watford @ Everton,English Premier League 2017-11-04 Everton vs Watford,Soccer,4328,English Premier League,2017-2018,,Everton,Watford,3,11,2,38586,,,2017-11-05,,16:30:00+00:00,,,133615,133624,,,,,,,,,,,,,,,,,,no,unlocked
526645,377021,,Tottenham vs Crystal Palace,Crystal Palace @ Tottenham,English Premier League 2017-11-04 Tottenham vs Crystal Palace,Soccer,4328,English Premier League,2017-2018,,Tottenham,Crystal Palace,1,11,0,,,,2017-11-05,,12:00:00+00:00,,,133616,133632,,,,,,,,,,,,,,,,,,no,unlocked
526649,377024,,Man City vs Arsenal,Arsenal @ Man City,English Premier League 2017-11-05 Manchester City vs Arsenal,Soccer,4328,English Premier League,2017-2018,,Manchester City,Arsenal,3,11,1,,,,2017-11-05,,14:15:00+00:00,,,133613,133604,,,,,,,,,,https://www.thesportsdb.com/images/media/event/thumb/cx7g4r1659913443.jpg,,,,,,,,no,unlocked
526650,377026,,Bournemouth vs Huddersfield Town,Huddersfield Town @ Bournemouth,English Premier League 2017-11-18 Bournemouth vs Huddersfield Town,Soccer,4328,English Premier League,2017-2018,,Bournemouth,Huddersfield Town,4,12,0,,,,2017-11-18,,15:00:00+00:00,,,134301,133932,,,,,,,,,,,,,,,,,,no,unlocked
526653,377029,,West Brom vs Chelsea,Chelsea @ West Brom,English Premier League 2017-11-18 West Brom vs Chelsea,Soccer,4328,English Premier League,2017-2018,,West Brom,Chelsea,0,12,4,23494,,,2017-11-18,,15:00:00+00:00,,,133611,133610,,,,,,,,,,,,,,,,,,no,unlocked
526654,377030,,Burnley vs Swansea,Swansea @ Burnley,English Premier League 2017-11-18 Burnley vs Swansea,Soccer,4328,English Premier League,2017-2018,,Burnley,Swansea,2,12,0,18804,,,2017-11-18,,15:00:00+00:00,,,133623,133614,,,,,,,,,,,,,,,,,,no,unlocked
526655,377031,,Crystal Palace vs Everton,Everton @ Crystal Palace,English Premier League 2017-11-18 Crystal Palace vs Everton,Soccer,4328,English Premier League,2017-2018,,Crystal Palace,Everton,2,12,2,25464,,,2017-11-18,,15:00:00+00:00,,,133632,133615,,,,,,,,,,,,,,,,,,no,unlocked
526656,377032,,Leicester vs Man City,Man City @ Leicester,English Premier League 2017-11-18 Leicester vs Manchester City,Soccer,4328,English Premier League,2017-2018,,Leicester,Manchester City,0,12,2,31878,,,2017-11-18,,15:00:00+00:00,,,133626,133613,,,,,,,,,,,,,,,,,,no,unlocked
526657,377033,,Liverpool vs Southampton,Southampton @ Liverpool,English Premier League 2017-11-18 Liverpool vs Southampton,Soccer,4328,English Premier League,2017-2018,,Liverpool,Southampton,3,12,0,53233,,,2017-11-18,,15:00:00+00:00,,,133602,134778,,,,,,,,,,,,,,,,,,no,unlocked
526658,377034,,Arsenal vs Tottenham,Tottenham @ Arsenal,English Premier League 2017-11-18 Arsenal vs Tottenham,Soccer,4328,English Premier League,2017-2018,,Arsenal,Tottenham,2,12,0,59447,,,2017-11-18,,12:30:00+00:00,,,133604,133616,,,,,,,,,,https://www.thesportsdb.com/images/media/event/thumb/5dsqhq1659916210.jpg,,,,,,,,no,unlocked
526659,377035,,Man United vs Newcastle,Newcastle @ Man United,English Premier League 2017-11-18 Manchester United vs Newcastle,Soccer,4328,English Premier League,2017-2018,,Manchester United,Newcastle,4,12,1,74975,,,2017-11-18,,17:30:00+00:00,,,133612,134777,,,,,,,,,,,,,,,,,,no,unlocked
526651,377027,,Watford vs West Ham,West Ham @ Watford,English Premier League 2017-11-18 Watford vs West Ham,Soccer,4328,English Premier League,2017-2018,,Watford,West Ham,2,12,0,19963,,,2017-11-19,,16:00:00+00:00,,,133624,133636,,,,,,,,,,,,,,,,,,no,unlocked
526652,377028,,Brighton vs Stoke,Stoke @ Brighton,English Premier League 2017-11-18 Brighton vs Stoke,Soccer,4328,English Premier League,2017-2018,,Brighton,Stoke,2,12,2,29648,,,2017-11-20,,20:00:00+00:00,,,133619,133609,,,,,,,,,,,,,,,,,,no,unlocked
526667,377044,,West Ham vs Leicester,Leicester @ West Ham,English Premier League 2017-11-25 West Ham vs Leicester,Soccer,4328,English Premier League,2017-2018,,West Ham,Leicester,1,13,1,56822,,,2017-11-24,,20:00:00+00:00,,,133636,133626,,,,,,,,,,,,,,,,,,no,unlocked
526660,377036,,Man United vs Brighton,Brighton @ Man United,English Premier League 2017-11-25 Manchester United vs Brighton,Soccer,4328,English Premier League,2017-2018,,Manchester United,Brighton,1,13,0,74934,,,2017-11-25,,15:00:00+00:00,,,133612,133619,,,,,,,,,,,,,,,,,,no,unlocked
526661,377037,,Newcastle vs Watford,Watford @ Newcastle,English Premier League 2017-11-25 Newcastle vs Watford,Soccer,4328,English Premier League,2017-2018,,Newcastle,Watford,0,13,3,52157,,,2017-11-25,,15:00:00+00:00,,,134777,133624,,,,,,,,,,,,,,,,,,no,unlocked
526663,377040,,Swansea vs Bournemouth,Bournemouth @ Swansea,English Premier League 2017-11-25 Swansea vs Bournemouth,Soccer,4328,English Premier League,2017-2018,,Swansea,Bournemouth,0,13,0,20198,,,2017-11-25,,15:00:00+00:00,,,133614,134301,,,,,,,,,,,,,,,,,,no,unlocked
526664,377041,,Crystal Palace vs Stoke,Stoke @ Crystal Palace,English Premier League 2017-11-25 Crystal Palace vs Stoke,Soccer,4328,English Premier League,2017-2018,,Crystal Palace,Stoke,2,13,1,23678,,,2017-11-25,,15:00:00+00:00,,,133632,133609,,,,,,,,,,,,,,,,,,no,unlocked
526665,377042,,Tottenham vs West Brom,West Brom @ Tottenham,English Premier League 2017-11-25 Tottenham vs West Brom,Soccer,4328,English Premier League,2017-2018,,Tottenham,West Brom,1,13,1,,,,2017-11-25,,15:00:00+00:00,,,133616,133611,,,,,,,,,,,,,,,,,,no,unlocked
526668,377045,,Liverpool vs Chelsea,Chelsea @ Liverpool,English Premier League 2017-11-25 Liverpool vs Chelsea,Soccer,4328,English Premier League,2017-2018,,Liverpool,Chelsea,1,13,1,53187,,,2017-11-25,,17:30:00+00:00,,,133602,133610,,,,,,,https://www.thesportsdb.com/images/media/event/poster/3xv5ga1511289387.jpg,,,,,,,,,,,no,unlocked
526662,377038,,Southampton vs Everton,Everton @ Southampton,English Premier League 2017-11-25 Southampton vs Everton,Soccer,4328,English Premier League,2017-2018,,Southampton,Everton,4,13,1,30386,,,2017-11-26,,13:30:00+00:00,,,134778,133615,,,,,,,,,,,,,,,,,,no,unlocked
526666,377043,,Huddersfield Town vs Man City,Man City @ Huddersfield Town,English Premier League 2017-11-25 Huddersfield Town vs Manchester City,Soccer,4328,English Premier League,2017-2018,,Huddersfield Town,Manchester City,1,13,2,24077,,,2017-11-26,,16:00:00+00:00,,,133932,133613,,,,,,,,,,,,,,,,,,no,unlocked
526669,377039,,Burnley vs Arsenal,Arsenal @ Burnley,English Premier League 2017-11-26 Burnley vs Arsenal,Soccer,4328,English Premier League,2017-2018,,Burnley,Arsenal,0,13,1,,,,2017-11-26,,14:00:00+00:00,,,133623,133604,,,,,,,,,,,,,,,,,,no,unlocked
526670,377048,,Brighton vs Crystal Palace,Crystal Palace @ Brighton,English Premier League 2017-11-28 Brighton vs Crystal Palace,Soccer,4328,English Premier League,2017-2018,,Brighton,Crystal Palace,0,14,0,,,,2017-11-28,,19:45:00+00:00,,,133619,133632,,,,,,,,,,,,,,,,,,no,unlocked
526671,377049,,Leicester vs Tottenham,Tottenham @ Leicester,English Premier League 2017-11-28 Leicester vs Tottenham,Soccer,4328,English Premier League,2017-2018,,Leicester,Tottenham,2,14,1,31932,,,2017-11-28,,19:45:00+00:00,,,133626,133616,,,,,,,,,,,,,,,,,,no,unlocked
526672,377050,,Watford vs Man United,Man United @ Watford,English Premier League 2017-11-28 Watford vs Manchester United,Soccer,4328,English Premier League,2017-2018,,Watford,Manchester United,2,14,4,20542,,,2017-11-28,,20:00:00+00:00,,,133624,133612,,,,,,,https://www.thesportsdb.com/images/media/event/poster/2tq12u1511812393.jpg,,,,,,,,,,,no,unlocked
526673,377051,,West Brom vs Newcastle,Newcastle @ West Brom,English Premier League 2017-11-28 West Brom vs Newcastle,Soccer,4328,English Premier League,2017-2018,,West Brom,Newcastle,2,14,2,25500,,,2017-11-28,,20:00:00+00:00,,,133611,134777,,,,,,,,,,,,,,,,,,no,unlocked
526674,377046,,Arsenal vs Huddersfield Town,Huddersfield Town @ Arsenal,English Premier League 2017-11-29 Arsenal vs Huddersfield Town,Soccer,4328,English Premier League,2017-2018,,Arsenal,Huddersfield Town,5,14,0,59248,,,2017-11-29,,19:45:00+00:00,,,133604,133932,,,,,,,,,,,,,,,,,,no,unlocked
526675,377047,,Bournemouth vs Burnley,Burnley @ Bournemouth,English Premier League 2017-11-29 Bournemouth vs Burnley,Soccer,4328,English Premier League,2017-2018,,Bournemouth,Burnley,1,14,2,,,,2017-11-29,,19:45:00+00:00,,,134301,133623,,,,,,,,,,,,,,,,,,no,unlocked
526676,377052,,Everton vs West Ham,West Ham @ Everton,English Premier League 2017-11-29 Everton vs West Ham,Soccer,4328,English Premier League,2017-2018,,Everton,West Ham,4,14,0,38232,,,2017-11-29,,20:00:00+00:00,,,133615,133636,,,,,,,https://www.thesportsdb.com/images/media/event/poster/8gs7h71511895105.jpg,,,,,,,,,,,no,unlocked
526677,377053,,Chelsea vs Swansea,Swansea @ Chelsea,English Premier League 2017-11-29 Chelsea vs Swansea,Soccer,4328,English Premier League,2017-2018,,Chelsea,Swansea,1,14,0,41293,,,2017-11-29,,19:45:00+00:00,,,133610,133614,,,,,,,,,,,,,,,,,,no,unlocked
526678,377054,,Man City vs Southampton,Southampton @ Man City,English Premier League 2017-11-29 Manchester City vs Southampton,Soccer,4328,English Premier League,2017-2018,,Manchester City,Southampton,2,14,1,,,,2017-11-29,,20:00:00+00:00,,,133613,134778,,,,,,,,,,,,,,,,,,no,unlocked
526679,377055,,Stoke vs Liverpool,Liverpool @ Stoke,English Premier League 2017-11-29 Stoke vs Liverpool,Soccer,4328,English Premier League,2017-2018,,Stoke,Liverpool,0,14,3,29388,,,2017-11-29,,20:00:00+00:00,,,133609,133602,,,,,,,,,,,,,,,,,,no,unlocked
526680,377056,,West Brom vs Crystal Palace,Crystal Palace @ West Brom,English Premier League 2017-12-02 West Brom vs Crystal Palace,Soccer,4328,English Premier League,2017-2018,,West Brom,Crystal Palace,0,15,0,23494,,,2017-12-02,,15:00:00+00:00,,,133611,133632,,,,,,,,,,,,,,,,,,no,unlocked
526681,377057,,Chelsea vs Newcastle,Newcastle @ Chelsea,English Premier League 2017-12-02 Chelsea vs Newcastle,Soccer,4328,English Premier League,2017-2018,,Chelsea,Newcastle,3,15,1,,,,2017-12-02,,12:30:00+00:00,,,133610,134777,,,,,,,,,,,,,,,,,,no,unlocked
526682,377058,,Everton vs Huddersfield Town,Huddersfield Town @ Everton,English Premier League 2017-12-02 Everton vs Huddersfield Town,Soccer,4328,English Premier League,2017-2018,,Everton,Huddersfield Town,2,15,0,39151,,,2017-12-02,,15:00:00+00:00,,,133615,133932,,,,,,,,,,,,,,,,,,no,unlocked
526683,377059,,Leicester vs Burnley,Burnley @ Leicester,English Premier League 2017-12-02 Leicester vs Burnley,Soccer,4328,English Premier League,2017-2018,,Leicester,Burnley,1,15,0,30693,,,2017-12-02,,15:00:00+00:00,,,133626,133623,,,,,,,,,,,,,,,,,,no,unlocked
526685,377061,,Arsenal vs Man United,Man United @ Arsenal,English Premier League 2017-12-02 Arsenal vs Manchester United,Soccer,4328,English Premier League,2017-2018,,Arsenal,Manchester United,1,15,3,59526,,,2017-12-02,,17:30:00+00:00,,,133604,133612,,,,,,,https://www.thesportsdb.com/images/media/event/poster/rk5vxz1512222502.jpg,,,,,,,,,,,no,unlocked
526686,377062,,Stoke vs Swansea,Swansea @ Stoke,English Premier League 2017-12-02 Stoke vs Swansea,Soccer,4328,English Premier League,2017-2018,,Stoke,Swansea,2,15,1,28253,,,2017-12-02,,15:00:00+00:00,,,133609,133614,,,,,,,,,,,,,,,,,,no,unlocked
526688,377064,,Watford vs Tottenham,Tottenham @ Watford,English Premier League 2017-12-02 Watford vs Tottenham,Soccer,4328,English Premier League,2017-2018,,Watford,Tottenham,1,15,1,20193,,,2017-12-02,,15:00:00+00:00,,,133624,133616,,,,,,,,,,,,,,,,,,no,unlocked
526689,377065,,Brighton vs Liverpool,Liverpool @ Brighton,English Premier League 2017-12-02 Brighton vs Liverpool,Soccer,4328,English Premier League,2017-2018,,Brighton,Liverpool,1,15,5,,,,2017-12-02,,15:00:00+00:00,,,133619,133602,,,,,,,,,,,,,,,,,,no,unlocked
526684,377060,,Man City vs West Ham,West Ham @ Man City,English Premier League 2017-12-02 Manchester City vs West Ham,Soccer,4328,English Premier League,2017-2018,,Manchester City,West Ham,2,15,1,54111,,,2017-12-03,,16:00:00+00:00,,,133613,133636,,,,,,,https://www.thesportsdb.com/images/media/event/poster/dcipze1512222753.jpg,,,,,,,,,,,no,unlocked
526687,377063,,Bournemouth vs Southampton,Southampton @ Bournemouth,English Premier League 2017-12-02 Bournemouth vs Southampton,Soccer,4328,English Premier League,2017-2018,,Bournemouth,Southampton,1,15,1,10669,,,2017-12-03,,13:30:00+00:00,,,134301,134778,,,,,,,,,,,,,,,,,,no,unlocked
526690,377067,,Burnley vs Watford,Watford @ Burnley,English Premier League 2017-12-09 Burnley vs Watford,Soccer,4328,English Premier League,2017-2018,,Burnley,Watford,1,16,0,19413,,,2017-12-09,,15:00:00+00:00,,,133623,133624,,,,,,,,,,,,,,,,,,no,unlocked
526691,377068,,Swansea vs West Brom,West Brom @ Swansea,English Premier League 2017-12-09 Swansea vs West Brom,Soccer,4328,English Premier League,2017-2018,,Swansea,West Brom,1,16,0,,,,2017-12-09,,15:00:00+00:00,,,133614,133611,,,,,,,,,,,,,,,,,,no,unlocked
526692,377069,,Crystal Palace vs Bournemouth,Bournemouth @ Crystal Palace,English Premier League 2017-12-09 Crystal Palace vs Bournemouth,Soccer,4328,English Premier League,2017-2018,,Crystal Palace,Bournemouth,2,16,2,,,,2017-12-09,,15:00:00+00:00,,,133632,134301,,,,,,,,,,,,,,,,,,no,unlocked
526693,377070,,Tottenham vs Stoke,Stoke @ Tottenham,English Premier League 2017-12-09 Tottenham vs Stoke,Soccer,4328,English Premier League,2017-2018,,Tottenham,Stoke,5,16,1,62147,,,2017-12-09,,15:00:00+00:00,,,133616,133609,,,,,,,,,,,,,,,,,,no,unlocked
526694,377071,,Huddersfield Town vs Brighton,Brighton @ Huddersfield Town,English Premier League 2017-12-09 Huddersfield Town vs Brighton,Soccer,4328,English Premier League,2017-2018,,Huddersfield Town,Brighton,2,16,0,,,,2017-12-09,,15:00:00+00:00,,,133932,133619,,,,,,,,,,,,,,,,,,no,unlocked
526695,377072,,West Ham vs Chelsea,Chelsea @ West Ham,English Premier League 2017-12-09 West Ham vs Chelsea,Soccer,4328,English Premier League,2017-2018,,West Ham,Chelsea,1,16,0,56899,,,2017-12-09,,12:30:00+00:00,,,133636,133610,,,,,,,,,,,,,,,,,,no,unlocked
526698,377075,,Newcastle vs Leicester,Leicester @ Newcastle,English Premier League 2017-12-09 Newcastle vs Leicester,Soccer,4328,English Premier League,2017-2018,,Newcastle,Leicester,2,16,3,52116,,,2017-12-09,,17:30:00+00:00,,,134777,133626,,,,,,,,,,,,,,,,,,no,unlocked
526696,377073,,Liverpool vs Everton,Everton @ Liverpool,English Premier League 2017-12-09 Liverpool vs Everton,Soccer,4328,English Premier League,2017-2018,,Liverpool,Everton,1,16,1,52986,,,2017-12-10,,14:15:00+00:00,,,133602,133615,,,,,,,,,,,,,,,,,,no,unlocked
526697,377074,,Man United vs Man City,Man City @ Man United,English Premier League 2017-12-09 Manchester United vs Manchester City,Soccer,4328,English Premier League,2017-2018,,Manchester United,Manchester City,1,16,2,74795,,,2017-12-10,,16:30:00+00:00,,,133612,133613,,,,,,,https://www.thesportsdb.com/images/media/event/poster/yptz0s1512743770.jpg,,,,,,,,,,,no,unlocked
526699,377066,,Southampton vs Arsenal,Arsenal @ Southampton,English Premier League 2017-12-10 Southampton vs Arsenal,Soccer,4328,English Premier League,2017-2018,,Southampton,Arsenal,1,16,1,31629,,,2017-12-10,,12:00:00+00:00,,,134778,133604,,,,,,,,,,,,,,,,,,no,unlocked
526701,377078,,Burnley vs Stoke,Stoke @ Burnley,English Premier League 2017-12-12 Burnley vs Stoke,Soccer,4328,English Premier League,2017-2018,,Burnley,Stoke,1,17,0,19871,,,2017-12-12,,19:45:00+00:00,,,133623,133609,,,,,,,,,,,,,,,,,,no,unlocked
526702,377079,,Huddersfield Town vs Chelsea,Chelsea @ Huddersfield Town,English Premier League 2017-12-12 Huddersfield Town vs Chelsea,Soccer,4328,English Premier League,2017-2018,,Huddersfield Town,Chelsea,1,17,3,,,,2017-12-12,,20:00:00+00:00,,,133932,133610,,,,,,,,,,,,,,,,,,no,unlocked
526703,377080,,Crystal Palace vs Watford,Watford @ Crystal Palace,English Premier League 2017-12-12 Crystal Palace vs Watford,Soccer,4328,English Premier League,2017-2018,,Crystal Palace,Watford,2,17,1,,,,2017-12-12,,20:00:00+00:00,,,133632,133624,,,,,,,,,,,,,,,,,,no,unlocked
526700,377076,,Swansea vs Man City,Man City @ Swansea,English Premier League 2017-12-12 Swansea vs Manchester City,Soccer,4328,English Premier League,2017-2018,,Swansea,Manchester City,0,17,4,20800,,,2017-12-13,,19:45:00+00:00,,,133614,133613,,,,,,,,,,,,,,,,,,no,unlocked
526704,377081,,Man United vs Bournemouth,Bournemouth @ Man United,English Premier League 2017-12-12 Manchester United vs Bournemouth,Soccer,4328,English Premier League,2017-2018,,Manchester United,Bournemouth,1,17,0,74700,,,2017-12-13,,20:00:00+00:00,,,133612,134301,,,,,,,,,,,,,,,,,,no,unlocked
526705,377077,,West Ham vs Arsenal,Arsenal @ West Ham,English Premier League 2017-12-13 West Ham vs Arsenal,Soccer,4328,English Premier League,2017-2018,,West Ham,Arsenal,0,17,0,,,,2017-12-13,,20:00:00+00:00,,,133636,133604,,,,,,,,,,,,,,,,,,no,unlocked
526706,377082,,Newcastle vs Everton,Everton @ Newcastle,English Premier League 2017-12-13 Newcastle vs Everton,Soccer,4328,English Premier League,2017-2018,,Newcastle,Everton,0,17,1,51033,,,2017-12-13,,19:45:00+00:00,,,134777,133615,,,,,,,,,,,,,,,,,,no,unlocked
526707,377083,,Southampton vs Leicester,Leicester @ Southampton,English Premier League 2017-12-13 Southampton vs Leicester,Soccer,4328,English Premier League,2017-2018,,Southampton,Leicester,1,17,4,,,,2017-12-13,,19:45:00+00:00,,,134778,133626,,,,,,,,,,,,,,,,,,no,unlocked
526708,377084,,Liverpool vs West Brom,West Brom @ Liverpool,English Premier League 2017-12-13 Liverpool vs West Brom,Soccer,4328,English Premier League,2017-2018,,Liverpool,West Brom,0,17,0,53185,,,2017-12-13,,20:00:00+00:00,,,133602,133611,,,,,,,,,,,,,,,,,,no,unlocked
526709,377085,,Tottenham vs Brighton,Brighton @ Tottenham,English Premier League 2017-12-13 Tottenham vs Brighton,Soccer,4328,English Premier League,2017-2018,,Tottenham,Brighton,2,17,0,46379,,,2017-12-13,,20:00:00+00:00,,,133616,133619,,,,,,,,,,,,,,,,,,no,unlocked
526710,377086,,Leicester vs Crystal Palace,Crystal Palace @ Leicester,English Premier League 2017-12-16 Leicester vs Crystal Palace,Soccer,4328,English Premier League,2017-2018,,Leicester,Crystal Palace,0,18,3,31074,,,2017-12-16,,12:30:00+00:00,,,133626,133632,,,,,,,,,,,,,,,,,,no,unlocked
526711,377087,,Man City vs Tottenham,Tottenham @ Man City,English Premier League 2017-12-16 Manchester City vs Tottenham,Soccer,4328,English Premier League,2017-2018,,Manchester City,Tottenham,4,18,1,54140,,,2017-12-16,,17:30:00+00:00,,,133613,133616,,,,,,,,,,,,,,,,,,no,unlocked
526712,377088,,Arsenal vs Newcastle,Newcastle @ Arsenal,English Premier League 2017-12-16 Arsenal vs Newcastle,Soccer,4328,English Premier League,2017-2018,,Arsenal,Newcastle,1,18,0,59296,,,2017-12-16,,15:00:00+00:00,,,133604,134777,,,,,,,,,,,,,,,,,,no,unlocked
526713,377089,,Stoke vs West Ham,West Ham @ Stoke,English Premier League 2017-12-16 Stoke vs West Ham,Soccer,4328,English Premier League,2017-2018,,Stoke,West Ham,0,18,3,29211,,,2017-12-16,,15:00:00+00:00,,,133609,133636,,,,,,,,,,,,,,,,,,no,unlocked
526715,377091,,Watford vs Huddersfield Town,Huddersfield Town @ Watford,English Premier League 2017-12-16 Watford vs Huddersfield Town,Soccer,4328,English Premier League,2017-2018,,Watford,Huddersfield Town,1,18,4,19980,,,2017-12-16,,15:00:00+00:00,,,133624,133932,,,,,,,,,,,,,,,,,,no,unlocked
